transaction_id,vendor_id,gross_revenue,platform_fee_percentage,variable_tax_percentage,platform_fee_amount,tax_amount,net_payout
TXN-15094,VND-41,3794.56,5.0,10.0,189.73,379.46,3225.37
TXN-15095,VND-07,597.37,2.5,20.0,14.93,119.47,462.97
TXN-15096,VND-14,4199.77,2.5,10.0,104.99,419.98,3674.8
TXN-15097,VND-29,2799.77,7.5,15.0,209.98,419.97,2169.82
TXN-15098,VND-19,3465.35,2.5,20.0,86.63,693.07,2685.65
TXN-15099,VND-19,4858.44,5.0,15.0,242.92,728.77,3886.75
TXN-15100,VND-02,464.22,7.5,20.0,34.82,92.84,336.56
TXN-15101,VND-41,4511.06,5.0,15.0,225.55,676.66,3608.85
TXN-15102,VND-45,674.21,5.0,10.0,33.71,67.42,573.08
TXN-15103,VND-15,1995.15,7.5,15.0,149.64,299.27,1546.24
TXN-15104,VND-03,4264.62,5.0,10.0,213.23,426.46,3624.93
TXN-15105,VND-11,4535.96,7.5,20.0,340.2,907.19,3288.57
TXN-15106,VND-46,2556.54,5.0,10.0,127.83,255.65,2173.06
TXN-15107,VND-30,2990.82,2.5,20.0,74.77,598.16,2317.89
TXN-15108,VND-40,3555.33,2.5,15.0,88.88,533.3,2933.15
TXN-15109,VND-18,4172.16,2.5,10.0,104.3,417.22,3650.64
TXN-15110,VND-48,651.48,7.5,20.0,48.86,130.3,472.32
TXN-15111,VND-02,4059.84,5.0,20.0,202.99,811.97,3044.88
TXN-15112,VND-32,2432.32,5.0,20.0,121.62,486.46,1824.24
TXN-15113,VND-08,2280.59,2.5,20.0,57.01,456.12,1767.46
TXN-15114,VND-22,2148.3,2.5,15.0,53.71,322.25,1772.34
TXN-15115,VND-06,2570.6,7.5,15.0,192.8,385.59,1992.21
TXN-15116,VND-12,4728.0,7.5,15.0,354.6,709.2,3664.2
TXN-15117,VND-47,2763.61,5.0,20.0,138.18,552.72,2072.71
TXN-15118,VND-40,4768.23,7.5,15.0,357.62,715.23,3695.38
TXN-15119,VND-36,942.44,7.5,20.0,70.68,188.49,683.27
TXN-15120,VND-15,3634.47,7.5,20.0,272.59,726.89,2634.99
TXN-15121,VND-28,4070.59,2.5,20.0,101.76,814.12,3154.71
TXN-15122,VND-49,3411.69,2.5,10.0,85.29,341.17,2985.23
TXN-15123,VND-45,3054.27,5.0,15.0,152.71,458.14,2443.42
TXN-15124,VND-18,2845.82,7.5,15.0,213.44,426.87,2205.51
TXN-15125,VND-02,4311.61,2.5,10.0,107.79,431.16,3772.66
TXN-15126,VND-13,4117.15,7.5,10.0,308.79,411.72,3396.64
TXN-15127,VND-45,655.33,5.0,10.0,32.77,65.53,557.03
TXN-15128,VND-15,4250.51,7.5,10.0,318.79,425.05,3506.67
TXN-15129,VND-20,2099.64,5.0,20.0,104.98,419.93,1574.73
TXN-15130,VND-29,1305.8,5.0,15.0,65.29,195.87,1044.64
TXN-15131,VND-42,4355.35,2.5,15.0,108.88,653.3,3593.17
TXN-15132,VND-29,2188.52,7.5,15.0,164.14,328.28,1696.1
TXN-15133,VND-03,4051.41,2.5,20.0,101.29,810.28,3139.84
TXN-15134,VND-19,1353.85,7.5,15.0,101.54,203.08,1049.23
TXN-15135,VND-03,69.45,7.5,10.0,5.21,6.94,57.3
TXN-15136,VND-14,2502.52,5.0,15.0,125.13,375.38,2002.01
TXN-15137,VND-40,546.13,5.0,15.0,27.31,81.92,436.9
TXN-15138,VND-04,3784.16,7.5,20.0,283.81,756.83,2743.52
TXN-15139,VND-11,1416.57,2.5,10.0,35.41,141.66,1239.5
TXN-15140,VND-31,2246.05,5.0,10.0,112.3,224.6,1909.15
TXN-15141,VND-43,480.82,5.0,10.0,24.04,48.08,408.7
TXN-15142,VND-32,1468.96,7.5,15.0,110.17,220.34,1138.45
TXN-15143,VND-27,3918.38,7.5,10.0,293.88,391.84,3232.66
TXN-15144,VND-30,800.36,5.0,10.0,40.02,80.04,680.3
TXN-15145,VND-43,3253.44,2.5,15.0,81.34,488.02,2684.08
TXN-15146,VND-02,4591.26,5.0,20.0,229.56,918.25,3443.45
TXN-15147,VND-49,3415.19,7.5,15.0,256.14,512.28,2646.77
TXN-15148,VND-09,4064.56,5.0,20.0,203.23,812.91,3048.42
TXN-15149,VND-28,589.41,7.5,20.0,44.21,117.88,427.32
TXN-15150,VND-31,1291.12,5.0,10.0,64.56,129.11,1097.45
TXN-15151,VND-34,4477.97,7.5,10.0,335.85,447.8,3694.32
TXN-15152,VND-15,3589.77,7.5,15.0,269.23,538.47,2782.07
TXN-15153,VND-48,3215.79,2.5,20.0,80.39,643.16,2492.24
TXN-15154,VND-25,3335.65,7.5,15.0,250.17,500.35,2585.13
TXN-15155,VND-36,2100.29,5.0,10.0,105.01,210.03,1785.25
TXN-15156,VND-08,270.56,7.5,20.0,20.29,54.11,196.16
TXN-15157,VND-09,3932.99,5.0,10.0,196.65,393.3,3343.04
TXN-15158,VND-37,3409.63,2.5,10.0,85.24,340.96,2983.43
TXN-15159,VND-48,2390.38,5.0,10.0,119.52,239.04,2031.82
TXN-15160,VND-45,4503.81,2.5,20.0,112.6,900.76,3490.45
TXN-15161,VND-39,1713.99,2.5,20.0,42.85,342.8,1328.34
TXN-15162,VND-32,1506.89,7.5,10.0,113.02,150.69,1243.18
TXN-15163,VND-17,4370.34,2.5,20.0,109.26,874.07,3387.01
TXN-15164,VND-35,3995.09,5.0,10.0,199.75,399.51,3395.83
TXN-15165,VND-37,2599.15,2.5,10.0,64.98,259.92,2274.25
TXN-15166,VND-19,697.14,2.5,10.0,17.43,69.71,610.0
TXN-15167,VND-44,1114.6,7.5,20.0,83.6,222.92,808.08
TXN-15168,VND-29,3298.33,5.0,15.0,164.92,494.75,2638.66
TXN-15169,VND-07,1955.95,2.5,15.0,48.9,293.39,1613.66
TXN-15170,VND-28,4190.54,7.5,20.0,314.29,838.11,3038.14
TXN-15171,VND-09,4752.28,7.5,20.0,356.42,950.46,3445.4
TXN-15172,VND-28,4037.9,5.0,10.0,201.9,403.79,3432.21
TXN-15173,VND-06,1918.85,7.5,10.0,143.91,191.88,1583.06
TXN-15174,VND-29,3954.0,2.5,15.0,98.85,593.1,3262.05
TXN-15175,VND-17,1789.64,7.5,10.0,134.22,178.96,1476.46
TXN-15176,VND-16,877.15,5.0,15.0,43.86,131.57,701.72
TXN-15177,VND-23,215.3,5.0,15.0,10.76,32.3,172.24
TXN-15178,VND-31,1959.3,7.5,20.0,146.95,391.86,1420.49
TXN-15179,VND-03,4522.62,2.5,20.0,113.07,904.52,3505.03
TXN-15180,VND-21,1232.98,7.5,20.0,92.47,246.6,893.91
TXN-15181,VND-26,1072.24,5.0,15.0,53.61,160.84,857.79
TXN-15182,VND-36,4850.61,7.5,20.0,363.8,970.12,3516.69
TXN-15183,VND-42,173.77,7.5,15.0,13.03,26.07,134.67
TXN-15184,VND-37,3939.62,2.5,20.0,98.49,787.92,3053.21
TXN-15185,VND-22,1640.78,7.5,15.0,123.06,246.12,1271.6
TXN-15186,VND-42,235.57,2.5,10.0,5.89,23.56,206.12
TXN-15187,VND-12,4593.12,7.5,10.0,344.48,459.31,3789.33
TXN-15188,VND-42,741.23,7.5,15.0,55.59,111.18,574.46
TXN-15189,VND-13,2781.31,2.5,15.0,69.53,417.2,2294.58
TXN-15190,VND-11,1406.57,2.5,10.0,35.16,140.66,1230.75
TXN-15191,VND-16,372.7,5.0,15.0,18.64,55.9,298.16
TXN-15192,VND-08,297.12,2.5,15.0,7.43,44.57,245.12
TXN-15193,VND-40,622.01,7.5,10.0,46.65,62.2,513.16
TXN-15194,VND-40,403.27,5.0,15.0,20.16,60.49,322.62
TXN-15195,VND-45,3814.76,2.5,20.0,95.37,762.95,2956.44
TXN-15196,VND-02,2453.55,2.5,10.0,61.34,245.36,2146.85
TXN-15197,VND-30,1747.32,5.0,20.0,87.37,349.46,1310.49
TXN-15198,VND-30,2120.93,7.5,15.0,159.07,318.14,1643.72
TXN-15199,VND-12,4648.29,7.5,15.0,348.62,697.24,3602.43
TXN-15200,VND-10,4558.22,5.0,20.0,227.91,911.64,3418.67
TXN-15201,VND-44,3592.6,7.5,15.0,269.44,538.89,2784.27
TXN-15202,VND-11,4429.18,2.5,15.0,110.73,664.38,3654.07
TXN-15203,VND-15,1632.26,7.5,20.0,122.42,326.45,1183.39
TXN-15204,VND-16,1936.49,2.5,15.0,48.41,290.47,1597.61
TXN-15205,VND-17,3087.88,7.5,10.0,231.59,308.79,2547.5
TXN-15206,VND-26,3136.95,2.5,20.0,78.42,627.39,2431.14
TXN-15207,VND-02,2434.41,5.0,20.0,121.72,486.88,1825.81
TXN-15208,VND-50,2033.26,2.5,20.0,50.83,406.65,1575.78
TXN-15209,VND-12,4931.59,7.5,20.0,369.87,986.32,3575.4
TXN-15210,VND-26,4114.56,2.5,10.0,102.86,411.46,3600.24
TXN-15211,VND-23,2203.15,7.5,20.0,165.24,440.63,1597.28
TXN-15212,VND-18,3650.1,7.5,20.0,273.76,730.02,2646.32
TXN-15213,VND-32,1384.33,2.5,15.0,34.61,207.65,1142.07
TXN-15214,VND-49,545.84,7.5,20.0,40.94,109.17,395.73
TXN-15215,VND-38,1794.53,5.0,15.0,89.73,269.18,1435.62
TXN-15216,VND-47,2044.72,7.5,20.0,153.35,408.94,1482.43
TXN-15217,VND-03,131.86,5.0,20.0,6.59,26.37,98.9
TXN-15218,VND-38,4083.22,5.0,10.0,204.16,408.32,3470.74
TXN-15219,VND-03,1828.01,7.5,15.0,137.1,274.2,1416.71
TXN-15220,VND-30,2923.07,5.0,10.0,146.15,292.31,2484.61
TXN-15221,VND-01,416.12,5.0,15.0,20.81,62.42,332.89
TXN-15222,VND-30,916.23,2.5,20.0,22.91,183.25,710.07
TXN-15223,VND-45,4453.98,5.0,10.0,222.7,445.4,3785.88
TXN-15224,VND-32,3063.0,5.0,15.0,153.15,459.45,2450.4
TXN-15225,VND-28,4753.91,5.0,15.0,237.7,713.09,3803.12
TXN-15226,VND-21,4993.81,5.0,10.0,249.69,499.38,4244.74
TXN-15227,VND-46,1890.71,5.0,15.0,94.54,283.61,1512.56
TXN-15228,VND-13,1529.08,7.5,20.0,114.68,305.82,1108.58
TXN-15229,VND-27,4298.86,5.0,15.0,214.94,644.83,3439.09
TXN-15230,VND-36,4993.13,7.5,20.0,374.48,998.63,3620.02
TXN-15231,VND-07,3166.72,7.5,15.0,237.5,475.01,2454.21
TXN-15232,VND-22,3985.95,7.5,10.0,298.95,398.6,3288.4
TXN-15233,VND-10,3919.64,2.5,20.0,97.99,783.93,3037.72
TXN-15234,VND-39,1808.93,2.5,15.0,45.22,271.34,1492.37
TXN-15235,VND-15,2892.64,7.5,20.0,216.95,578.53,2097.16
TXN-15236,VND-15,4173.63,2.5,10.0,104.34,417.36,3651.93
TXN-15237,VND-04,3456.16,5.0,15.0,172.81,518.42,2764.93
TXN-15238,VND-32,154.76,7.5,15.0,11.61,23.21,119.94
TXN-15239,VND-23,1716.69,7.5,20.0,128.75,343.34,1244.6
TXN-15240,VND-06,765.15,7.5,10.0,57.39,76.52,631.24
TXN-15241,VND-24,1203.21,2.5,10.0,30.08,120.32,1052.81
TXN-15242,VND-20,4532.17,2.5,15.0,113.3,679.83,3739.04
TXN-15243,VND-37,232.62,2.5,20.0,5.82,46.52,180.28
TXN-15244,VND-20,1138.01,5.0,15.0,56.9,170.7,910.41
TXN-15245,VND-12,1582.37,2.5,15.0,39.56,237.36,1305.45
TXN-15246,VND-33,3103.58,7.5,20.0,232.77,620.72,2250.09
TXN-15247,VND-28,2693.8,2.5,10.0,67.34,269.38,2357.08
TXN-15248,VND-08,1130.43,2.5,15.0,28.26,169.56,932.61
TXN-15249,VND-01,862.99,2.5,15.0,21.57,129.45,711.97
TXN-15250,VND-37,1222.15,2.5,20.0,30.55,244.43,947.17
TXN-15251,VND-22,2537.52,7.5,20.0,190.31,507.5,1839.71
TXN-15252,VND-06,1392.33,2.5,15.0,34.81,208.85,1148.67
TXN-15253,VND-21,4740.63,7.5,10.0,355.55,474.06,3911.02
TXN-15254,VND-32,2346.13,2.5,20.0,58.65,469.23,1818.25
TXN-15255,VND-35,341.04,5.0,15.0,17.05,51.16,272.83
TXN-15256,VND-15,3659.87,5.0,10.0,182.99,365.99,3110.89
TXN-15257,VND-05,1677.78,7.5,20.0,125.83,335.56,1216.39
TXN-15258,VND-46,3284.77,7.5,20.0,246.36,656.95,2381.46
TXN-15259,VND-50,1433.99,5.0,15.0,71.7,215.1,1147.19
TXN-15260,VND-48,2875.18,5.0,20.0,143.76,575.04,2156.38
TXN-15261,VND-06,3872.15,2.5,15.0,96.8,580.82,3194.53
TXN-15262,VND-25,4643.64,5.0,20.0,232.18,928.73,3482.73
TXN-15263,VND-46,1342.58,7.5,10.0,100.69,134.26,1107.63
TXN-15264,VND-40,1707.54,7.5,10.0,128.07,170.75,1408.72
TXN-15265,VND-29,2348.12,5.0,20.0,117.41,469.62,1761.09
TXN-15266,VND-07,4639.52,7.5,15.0,347.96,695.93,3595.63
TXN-15267,VND-40,4511.86,2.5,20.0,112.8,902.37,3496.69
TXN-15268,VND-13,494.9,2.5,15.0,12.37,74.24,408.29
TXN-15269,VND-38,703.05,5.0,20.0,35.15,140.61,527.29
TXN-15270,VND-18,2502.77,7.5,10.0,187.71,250.28,2064.78
TXN-15271,VND-02,577.77,5.0,15.0,28.89,86.67,462.21
TXN-15272,VND-08,1760.63,7.5,10.0,132.05,176.06,1452.52
TXN-15273,VND-11,784.51,7.5,10.0,58.84,78.45,647.22
TXN-15274,VND-33,3198.4,7.5,10.0,239.88,319.84,2638.68
TXN-15275,VND-38,4750.0,2.5,20.0,118.75,950.0,3681.25
TXN-15276,VND-48,4983.83,7.5,15.0,373.79,747.57,3862.47
TXN-15277,VND-27,1907.44,2.5,10.0,47.69,190.74,1669.01
TXN-15278,VND-20,3015.11,7.5,15.0,226.13,452.27,2336.71
TXN-15279,VND-12,4288.52,5.0,15.0,214.43,643.28,3430.81
TXN-15280,VND-43,631.44,2.5,10.0,15.79,63.14,552.51
TXN-15281,VND-31,3463.34,2.5,20.0,86.58,692.67,2684.09
TXN-15282,VND-27,2073.78,2.5,10.0,51.84,207.38,1814.56
TXN-15283,VND-32,1070.42,5.0,10.0,53.52,107.04,909.86
TXN-15284,VND-10,2043.63,2.5,15.0,51.09,306.54,1686.0
TXN-15285,VND-03,426.0,5.0,20.0,21.3,85.2,319.5
TXN-15286,VND-45,3492.27,7.5,15.0,261.92,523.84,2706.51
TXN-15287,VND-27,1301.08,7.5,20.0,97.58,260.22,943.28
TXN-15288,VND-35,1591.46,5.0,10.0,79.57,159.15,1352.74
TXN-15289,VND-31,649.35,2.5,20.0,16.23,129.87,503.25
TXN-15290,VND-15,4330.06,2.5,15.0,108.25,649.51,3572.3
TXN-15291,VND-16,2492.55,5.0,10.0,124.63,249.26,2118.66
TXN-15292,VND-13,2882.13,7.5,20.0,216.16,576.43,2089.54
TXN-15293,VND-49,2868.69,5.0,20.0,143.43,573.74,2151.52
TXN-15294,VND-35,2081.94,2.5,15.0,52.05,312.29,1717.6
TXN-15295,VND-11,1003.02,2.5,20.0,25.08,200.6,777.34
TXN-15296,VND-21,3738.41,2.5,10.0,93.46,373.84,3271.11
TXN-15297,VND-11,678.93,2.5,20.0,16.97,135.79,526.17
TXN-15298,VND-30,564.18,7.5,15.0,42.31,84.63,437.24
TXN-15299,VND-48,3565.22,7.5,20.0,267.39,713.04,2584.79
TXN-15300,VND-35,1083.74,7.5,10.0,81.28,108.37,894.09
TXN-15301,VND-22,1568.53,2.5,10.0,39.21,156.85,1372.47
TXN-15302,VND-38,2402.38,2.5,20.0,60.06,480.48,1861.84
TXN-15303,VND-31,2274.29,2.5,20.0,56.86,454.86,1762.57
TXN-15304,VND-14,3557.47,5.0,10.0,177.87,355.75,3023.85
TXN-15305,VND-24,3135.99,2.5,15.0,78.4,470.4,2587.19
TXN-15306,VND-50,3239.76,7.5,10.0,242.98,323.98,2672.8
TXN-15307,VND-49,3584.57,7.5,20.0,268.84,716.91,2598.82
TXN-15308,VND-32,1498.43,7.5,20.0,112.38,299.69,1086.36
TXN-15309,VND-36,1645.55,5.0,15.0,82.28,246.83,1316.44
TXN-15310,VND-32,2218.09,7.5,10.0,166.36,221.81,1829.92
TXN-15311,VND-15,1571.94,5.0,10.0,78.6,157.19,1336.15
TXN-15312,VND-43,4925.44,5.0,15.0,246.27,738.82,3940.35
TXN-15313,VND-35,4079.56,5.0,10.0,203.98,407.96,3467.62
TXN-15314,VND-03,865.04,2.5,15.0,21.63,129.76,713.65
TXN-15315,VND-16,77.69,2.5,10.0,1.94,7.77,67.98
TXN-15316,VND-05,261.78,7.5,15.0,19.63,39.27,202.88
TXN-15317,VND-21,1258.11,7.5,15.0,94.36,188.72,975.03
TXN-15318,VND-10,615.74,5.0,15.0,30.79,92.36,492.59
TXN-15319,VND-19,2690.02,2.5,20.0,67.25,538.0,2084.77
TXN-15320,VND-25,4297.08,7.5,20.0,322.28,859.42,3115.38
TXN-15321,VND-04,3696.91,7.5,20.0,277.27,739.38,2680.26
TXN-15322,VND-29,1117.26,2.5,10.0,27.93,111.73,977.6
TXN-15323,VND-19,2026.53,5.0,15.0,101.33,303.98,1621.22
TXN-15324,VND-43,2564.08,7.5,10.0,192.31,256.41,2115.36
TXN-15325,VND-02,4060.52,7.5,10.0,304.54,406.05,3349.93
TXN-15326,VND-10,4203.65,2.5,15.0,105.09,630.55,3468.01
TXN-15327,VND-43,4553.11,2.5,20.0,113.83,910.62,3528.66
TXN-15328,VND-25,2570.76,5.0,10.0,128.54,257.08,2185.14
TXN-15329,VND-20,3486.66,5.0,10.0,174.33,348.67,2963.66
TXN-15330,VND-48,603.41,7.5,10.0,45.26,60.34,497.81
TXN-15331,VND-19,2848.18,5.0,20.0,142.41,569.64,2136.13
TXN-15332,VND-23,1281.02,7.5,15.0,96.08,192.15,992.79
TXN-15333,VND-24,2187.0,7.5,15.0,164.02,328.05,1694.93
TXN-15334,VND-11,3188.55,2.5,10.0,79.71,318.86,2789.98
TXN-15335,VND-46,1322.08,7.5,15.0,99.16,198.31,1024.61
TXN-15336,VND-34,308.32,2.5,20.0,7.71,61.66,238.95
TXN-15337,VND-28,100.66,7.5,15.0,7.55,15.1,78.01
TXN-15338,VND-05,159.69,7.5,10.0,11.98,15.97,131.74
TXN-15339,VND-05,91.33,7.5,10.0,6.85,9.13,75.35
TXN-15340,VND-21,596.26,5.0,15.0,29.81,89.44,477.01
TXN-15341,VND-12,1235.47,5.0,10.0,61.77,123.55,1050.15
TXN-15342,VND-50,1145.05,2.5,20.0,28.63,229.01,887.41
TXN-15343,VND-04,4934.64,7.5,20.0,370.1,986.93,3577.61
TXN-15344,VND-49,1564.73,2.5,20.0,39.12,312.95,1212.66
TXN-15345,VND-42,680.73,2.5,20.0,17.02,136.15,527.56
TXN-15346,VND-20,2750.53,7.5,10.0,206.29,275.05,2269.19
TXN-15347,VND-38,4296.89,5.0,10.0,214.84,429.69,3652.36
TXN-15348,VND-25,3406.4,5.0,15.0,170.32,510.96,2725.12
TXN-15349,VND-14,1515.61,2.5,10.0,37.89,151.56,1326.16
TXN-15350,VND-11,2830.0,5.0,15.0,141.5,424.5,2264.0
TXN-15351,VND-32,3588.54,7.5,10.0,269.14,358.85,2960.55
TXN-15352,VND-11,3654.12,7.5,15.0,274.06,548.12,2831.94
TXN-15353,VND-18,3349.37,5.0,15.0,167.47,502.41,2679.49
TXN-15354,VND-27,4360.51,5.0,20.0,218.03,872.1,3270.38
TXN-15355,VND-18,4357.02,2.5,15.0,108.93,653.55,3594.54
TXN-15356,VND-23,2915.74,5.0,15.0,145.79,437.36,2332.59
TXN-15357,VND-11,2177.79,2.5,15.0,54.44,326.67,1796.68
TXN-15358,VND-21,3225.77,7.5,15.0,241.93,483.87,2499.97
TXN-15359,VND-44,4100.15,7.5,15.0,307.51,615.02,3177.62
TXN-15360,VND-05,77.98,7.5,20.0,5.85,15.6,56.53
TXN-15361,VND-23,4960.39,5.0,15.0,248.02,744.06,3968.31
TXN-15362,VND-41,955.32,5.0,15.0,47.77,143.3,764.25
TXN-15363,VND-25,2377.73,5.0,15.0,118.89,356.66,1902.18
TXN-15364,VND-41,4366.55,2.5,10.0,109.16,436.66,3820.73
TXN-15365,VND-10,1163.95,2.5,10.0,29.1,116.4,1018.45
TXN-15366,VND-22,2410.14,2.5,20.0,60.25,482.03,1867.86
TXN-15367,VND-19,706.28,7.5,15.0,52.97,105.94,547.37
TXN-15368,VND-01,2005.63,2.5,15.0,50.14,300.84,1654.65
TXN-15369,VND-07,926.82,5.0,10.0,46.34,92.68,787.8
TXN-15370,VND-04,1849.96,5.0,15.0,92.5,277.49,1479.97
TXN-15371,VND-01,1898.65,7.5,20.0,142.4,379.73,1376.52
TXN-15372,VND-15,4966.2,5.0,15.0,248.31,744.93,3972.96
TXN-15373,VND-40,4974.32,5.0,20.0,248.72,994.86,3730.74
TXN-15374,VND-12,618.19,5.0,10.0,30.91,61.82,525.46
TXN-15375,VND-22,3643.55,2.5,20.0,91.09,728.71,2823.75
TXN-15376,VND-22,306.14,2.5,20.0,7.65,61.23,237.26
TXN-15377,VND-50,199.45,5.0,20.0,9.97,39.89,149.59
TXN-15378,VND-47,571.4,5.0,20.0,28.57,114.28,428.55
TXN-15379,VND-17,4829.15,5.0,20.0,241.46,965.83,3621.86
TXN-15380,VND-29,4707.27,5.0,20.0,235.36,941.45,3530.46
TXN-15381,VND-46,1009.94,2.5,20.0,25.25,201.99,782.7
TXN-15382,VND-14,850.28,7.5,20.0,63.77,170.06,616.45
TXN-15383,VND-50,1240.65,5.0,20.0,62.03,248.13,930.49
TXN-15384,VND-20,2601.96,2.5,10.0,65.05,260.2,2276.71
TXN-15385,VND-50,2870.04,5.0,20.0,143.5,574.01,2152.53
TXN-15386,VND-48,1146.89,7.5,20.0,86.02,229.38,831.49
TXN-15387,VND-33,3795.28,2.5,15.0,94.88,569.29,3131.11
TXN-15388,VND-43,1582.29,2.5,15.0,39.56,237.34,1305.39
TXN-15389,VND-15,4614.55,7.5,15.0,346.09,692.18,3576.28
TXN-15390,VND-12,3300.78,7.5,20.0,247.56,660.16,2393.06
TXN-15391,VND-40,2209.94,2.5,10.0,55.25,220.99,1933.7
TXN-15392,VND-20,3960.06,7.5,10.0,297.0,396.01,3267.05
TXN-15393,VND-30,4098.68,5.0,15.0,204.93,614.8,3278.95
TXN-15394,VND-38,1487.88,7.5,15.0,111.59,223.18,1153.11
TXN-15395,VND-03,1731.59,7.5,20.0,129.87,346.32,1255.4
TXN-15396,VND-28,4682.98,2.5,10.0,117.07,468.3,4097.61
TXN-15397,VND-26,865.47,7.5,10.0,64.91,86.55,714.01
TXN-15398,VND-30,258.64,2.5,15.0,6.47,38.8,213.37
TXN-15399,VND-13,2297.57,5.0,10.0,114.88,229.76,1952.93
TXN-15400,VND-13,4015.99,7.5,15.0,301.2,602.4,3112.39
TXN-15401,VND-02,3869.76,7.5,15.0,290.23,580.46,2999.07
TXN-15402,VND-37,4601.68,2.5,20.0,115.04,920.34,3566.3
TXN-15403,VND-49,2689.34,2.5,15.0,67.23,403.4,2218.71
TXN-15404,VND-38,545.32,7.5,20.0,40.9,109.06,395.36
TXN-15405,VND-02,2964.01,2.5,10.0,74.1,296.4,2593.51
TXN-15406,VND-36,3903.06,7.5,10.0,292.73,390.31,3220.02
TXN-15407,VND-26,511.97,5.0,15.0,25.6,76.8,409.57
TXN-15408,VND-11,904.65,7.5,15.0,67.85,135.7,701.1
TXN-15409,VND-08,110.84,5.0,20.0,5.54,22.17,83.13
TXN-15410,VND-44,2988.58,5.0,20.0,149.43,597.72,2241.43
TXN-15411,VND-40,4439.34,2.5,10.0,110.98,443.93,3884.43
TXN-15412,VND-43,3369.78,2.5,10.0,84.24,336.98,2948.56
TXN-15413,VND-22,4911.1,2.5,15.0,122.78,736.66,4051.66
TXN-15414,VND-20,362.02,2.5,15.0,9.05,54.3,298.67
TXN-15415,VND-08,4519.86,7.5,20.0,338.99,903.97,3276.9
TXN-15416,VND-29,4079.64,5.0,15.0,203.98,611.95,3263.71
TXN-15417,VND-40,1605.5,7.5,20.0,120.41,321.1,1163.99
TXN-15418,VND-26,4868.96,5.0,10.0,243.45,486.9,4138.61
TXN-15419,VND-30,1475.29,5.0,10.0,73.76,147.53,1254.0
TXN-15420,VND-17,4452.06,5.0,15.0,222.6,667.81,3561.65
TXN-15421,VND-20,4409.71,7.5,20.0,330.73,881.94,3197.04
TXN-15422,VND-16,3800.41,2.5,15.0,95.01,570.06,3135.34
TXN-15423,VND-46,2839.18,7.5,15.0,212.94,425.88,2200.36
TXN-15424,VND-43,644.01,5.0,20.0,32.2,128.8,483.01
TXN-15425,VND-07,2683.26,7.5,15.0,201.24,402.49,2079.53
TXN-15426,VND-16,1816.14,5.0,20.0,90.81,363.23,1362.1
TXN-15427,VND-45,3971.47,2.5,20.0,99.29,794.29,3077.89
TXN-15428,VND-47,3802.74,2.5,15.0,95.07,570.41,3137.26
TXN-15429,VND-48,4557.53,7.5,20.0,341.81,911.51,3304.21
TXN-15430,VND-27,123.41,2.5,10.0,3.09,12.34,107.98
TXN-15431,VND-23,4055.06,5.0,10.0,202.75,405.51,3446.8
TXN-15432,VND-24,4695.39,5.0,10.0,234.77,469.54,3991.08
TXN-15433,VND-09,3957.04,2.5,10.0,98.93,395.7,3462.41
TXN-15434,VND-35,694.46,2.5,15.0,17.36,104.17,572.93
TXN-15435,VND-20,452.33,2.5,10.0,11.31,45.23,395.79
TXN-15436,VND-37,153.18,7.5,10.0,11.49,15.32,126.37
TXN-15437,VND-42,3162.29,7.5,10.0,237.17,316.23,2608.89
TXN-15438,VND-17,3166.88,5.0,10.0,158.34,316.69,2691.85
TXN-15439,VND-47,4935.22,7.5,15.0,370.14,740.28,3824.8
TXN-15440,VND-31,2020.31,7.5,10.0,151.52,202.03,1666.76
TXN-15441,VND-08,1692.94,5.0,20.0,84.65,338.59,1269.7
TXN-15442,VND-15,3140.9,5.0,20.0,157.04,628.18,2355.68
TXN-15443,VND-31,4136.76,2.5,15.0,103.42,620.51,3412.83
TXN-15444,VND-30,4687.03,2.5,15.0,117.18,703.05,3866.8
TXN-15445,VND-46,4025.46,7.5,15.0,301.91,603.82,3119.73
TXN-15446,VND-20,2162.04,5.0,10.0,108.1,216.2,1837.74
TXN-15447,VND-39,3192.83,7.5,15.0,239.46,478.92,2474.45
TXN-15448,VND-12,4288.68,7.5,10.0,321.65,428.87,3538.16
TXN-15449,VND-49,2478.52,5.0,15.0,123.93,371.78,1982.81
TXN-15450,VND-17,1122.6,5.0,20.0,56.13,224.52,841.95
TXN-15451,VND-42,890.13,5.0,20.0,44.51,178.03,667.59
TXN-15452,VND-30,50.78,5.0,10.0,2.54,5.08,43.16
TXN-15453,VND-29,3605.28,7.5,15.0,270.4,540.79,2794.09
TXN-15454,VND-19,599.93,7.5,20.0,44.99,119.99,434.95
TXN-15455,VND-46,1257.0,7.5,10.0,94.28,125.7,1037.02
TXN-15456,VND-11,1524.49,5.0,20.0,76.22,304.9,1143.37
TXN-15457,VND-34,2823.88,2.5,15.0,70.6,423.58,2329.7
TXN-15458,VND-50,2019.89,7.5,10.0,151.49,201.99,1666.41
TXN-15459,VND-07,3389.64,2.5,20.0,84.74,677.93,2626.97
TXN-15460,VND-44,325.41,2.5,15.0,8.14,48.81,268.46
TXN-15461,VND-34,663.5,2.5,10.0,16.59,66.35,580.56
TXN-15462,VND-20,2521.1,5.0,20.0,126.06,504.22,1890.82
TXN-15463,VND-50,1717.98,5.0,20.0,85.9,343.6,1288.48
TXN-15464,VND-38,1514.28,7.5,10.0,113.57,151.43,1249.28
